ID,시도,시군구,읍면동,행정기관코드,총인구수,어린이,노인
1989,강원특별자치도,강릉시,교1동,5115055000,27454,4727,5193
1990,강원특별자치도;강원특별자치도,강릉시;강릉시,교2동;포남1동,5115056000;5115057100,19115,2178,5339
1991,강원특별자치도;강원특별자치도;강원특별자치도,강릉시;강릉시;강릉시,포남2동;초당동;송정동,5115057200;5115058000;5115059000,24871,3143,6415
1992,강원특별자치도,강릉시,내곡동,5115060000,18159,2953,3392
1993,강원특별자치도,강릉시,강남동,5115061500,16069,1706,5176
1994,강원특별자치도,강릉시,성덕동,5115064500,26047,4449,5090
1995,강원특별자치도,강릉시,경포동,5115066500,11257,2079,1815
1996,강원특별자치도,동해시,천곡동,5117051000,28741,4786,6242
1997,강원특별자치도;강원특별자치도;강원특별자치도,동해시;동해시;동해시,송정동;북삼동;부곡동,5117052000;5117053000;5117054000,29338,4460,6583
1998,강원특별자치도;강원특별자치도;강원특별자치도,동해시;동해시;동해시,동호동;발한동;묵호동,5117055000;5117057000;5117059000,10351,897,4142
1999,강원특별자치도;강원특별자치도;강원특별자치도,동해시;동해시;동해시,북평동;망상동;삼화동,5117060000;5117063000;5117065000,18708,2700,5212
2000,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,태백시;태백시;태백시;태백시,황지동;황연동;삼수동;상장동,5119051500;5119052500;5119053500;5119054000,27526,4086,7469
2001,강원특별자치도;강원특별자치도,태백시;태백시,문곡소도동;장성동,5119058500;5119059500,6352,526,2523
2002,강원특별자치도;강원특별자치도,태백시;태백시,구문소동;철암동,5119060500;5119061500,3837,272,1887
2003,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,속초시;속초시;속초시;속초시,영랑동;동명동;금호동;교동,5121051000;5121052000;5121054000;5121056000,23833,2705,7119
2004,강원특별자치도,속초시,노학동,5121057000,20213,2810,4848
2005,강원특별자치도,속초시,조양동,5121058000,28827,4969,5202
2006,강원특별자치도,속초시,청호동,5121059000,4632,460,1388
2007,강원특별자치도,속초시,대포동,5121060000,2867,165,1216
2008,강원특별자치도;강원특별자치도;강원특별자치도,삼척시;삼척시;삼척시,도계읍;원덕읍;원덕읍임원출장소,5123025000;5123025300;5123025400,13540,1307,5029
2009,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,삼척시;삼척시;삼척시;삼척시;삼척시;삼척시,근덕면;하장면;노곡면;미로면;가곡면;신기면,5123031000;5123032000;5123033000;5123034000;5123035000;5123036000,9506,337,4661
2010,강원특별자치도;강원특별자치도,삼척시;삼척시,남양동;교동,5123051000;5123053000,21671,3554,4764
2011,강원특별자치도,홍천군,홍천읍,5172025000,33616,5247,7791
2012,강원특별자치도;강원특별자치도,삼척시;삼척시,정라동;성내동,5123054000;5123057000,16835,2463,4495
2013,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,홍천군;홍천군;홍천군;홍천군;홍천군;홍천군;홍천군;홍천군,화촌면;두촌면;내촌면;서석면;영귀미면;남면;서면;북방면,5172031000;5172032000;5172033000;5172034000;5172035200;5172036000;5172037000;5172038000,29964,1852,13722
2014,강원특별자치도,홍천군,내면,5172039000,2905,196,1254
2015,강원특별자치도,횡성군,횡성읍,5173025000,20606,3082,5585
2016,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,횡성군;횡성군;횡성군;횡성군;횡성군;횡성군;횡성군;횡성군,우천면;안흥면;둔내면;갑천면;청일면;공근면;서원면;강림면,5173031000;5173032000;5173033000;5173034000;5173035000;5173036000;5173037000;5173038000,25389,1883,11630
2017,강원특별자치도;강원특별자치도,영월군;영월군,영월읍;상동읍,5175025000;5175025300,20707,2836,5926
2018,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,영월군;영월군;영월군;영월군;영월군;영월군;영월군;영월군,산솔면;김삿갓면;북면;남면;한반도면;한반도면쌍용출장소;주천면;무릉도원면,5175031200;5175032500;5175033000;5175034000;5175035500;5175035900;5175036000;5175038000,15800,909,7411
2019,강원특별자치도,평창군,평창읍,5176025000,8262,922,2822
2020,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,평창군;평창군;평창군;평창군;평창군;평창군;평창군,미탄면;방림면;방림면계촌출장소;대화면;봉평면;용평면;진부면,5176031000;5176032000;5176032500;5176033000;5176034000;5176035000;5176036000,26001,2349,9878
2021,강원특별자치도,평창군,대관령면,5176038000,5827,538,1703
2022,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,정선군;정선군;정선군;정선군;정선군,정선읍;고한읍;사북읍;신동읍;신동읍함백출장소,5177025000;5177025300;5177025600;5177025900;5177026000,21298,2505,6643
2023,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,정선군;정선군;정선군;정선군;정선군,남면;북평면;임계면;화암면;여량면,5177032000;5177034000;5177035000;5177036000;5177037000,12079,745,5204
2024,강원특별자치도;강원특별자치도;강원특별자치도,철원군;철원군;철원군,철원읍;김화읍;갈말읍,5178025000;5178025300;5178025600,19115,2578,5404
2025,강원특별자치도,철원군,동송읍,5178025900,14067,2056,3955
2026,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,철원군;철원군;철원군;철원군,서면;서면와수출장소;근남면;근북면,5178031000;5178031500;5178032000;5178033000,6998,827,2274
2027,강원특별자치도,화천군,화천읍,5179025000,8171,1308,1915
2028,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,화천군;화천군;화천군;화천군,간동면;하남면;상서면;사내면,5179031000;5179032000;5179033000;5179034000,14438,1585,4528
2029,강원특별자치도,양구군,양구읍,5180025000,13172,2621,2751
2030,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,양구군;양구군;양구군;양구군,국토정중앙면;동면;방산면;해안면,5180031500;5180032000;5180033000;5180034000,7346,515,2803
2031,강원특별자치도;강원특별자치도,인제군;인제군,인제읍;인제읍귀둔출장소,5181025000;5181025100,10400,1784,2319
2032,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,인제군;인제군;인제군;인제군;인제군,남면;북면;기린면;서화면;상남면,5181031000;5181032000;5181033000;5181034000;5181035000,20746,2403,5807
2033,강원특별자치도;강원특별자치도,고성군;고성군,간성읍;거진읍,5182025000;5182025300,12865,1527,4295
2034,강원특별자치도;강원특별자치도;강원특별자치도,고성군;고성군;고성군,현내면;죽왕면;토성면,5182031000;5182032000;5182033000,13947,1217,4936
2035,강원특별자치도,양양군,양양읍,5183025000,12432,1738,3448
2036,강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도;강원특별자치도,양양군;양양군;양양군;양양군;양양군,서면;손양면;현북면;현남면;강현면,5183031000;5183032000;5183033000;5183034000;5183035000,15020,968,6384
2037,전북특별자치도;전북특별자치도,전주시 완산구;전주시 완산구,중앙동;풍남동,5211151000;5211153000,13063,1431,4119
2038,전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도,전주시 완산구;전주시 완산구;전주시 완산구;전주시 완산구,노송동;완산동;동서학동;서서학동,5211160500;5211163500;5211165000;5211166000,28515,2719,9799
2039,전북특별자치도,전주시 완산구,중화산1동,5211167100,13401,1796,3188
2040,전북특별자치도,전주시 완산구,서신동,5211168000,38395,6616,5974
2041,전북특별자치도,전주시 완산구,중화산2동,5211167200,18710,3262,2649
2042,전북특별자치도,전주시 완산구,평화2동,5211169200,42639,7286,8761
2043,전북특별자치도,전주시 완산구,평화1동,5211169100,11677,1007,4045
2044,전북특별자치도;전북특별자치도,전주시 완산구;전주시 완산구,삼천1동;삼천2동,5211170100;5211170200,23387,2856,5873
2045,전북특별자치도,전주시 완산구,삼천3동,5211170300,20450,3000,4364
2046,전북특별자치도;전북특별자치도,전주시 완산구;전주시 완산구,효자1동;효자2동,5211171100;5211171200,21507,2797,5655
2047,전북특별자치도,전주시 완산구,효자4동,5211171400,38541,8310,4558
2048,전북특별자치도,전주시 완산구,효자5동,5211173000,36011,5885,2729
2049,전북특별자치도,전주시 완산구,효자3동,5211171300,13621,1897,3358
2050,전북특별자치도;전북특별자치도,전주시 덕진구;전주시 덕진구,진북동;인후1동,5211352500;5211354000,29215,4136,8202
2051,전북특별자치도,전주시 덕진구,인후2동,5211355000,10084,949,3148
2052,전북특별자치도,전주시 덕진구,인후3동,5211356000,29736,5141,4659
2053,전북특별자치도,전주시 덕진구,덕진동,5211357000,20587,3272,3258
2054,전북특별자치도,전주시 덕진구,금암동,5211357500,17729,1432,4343
2055,전북특별자치도;전북특별자치도,전주시 덕진구;전주시 덕진구,팔복동;우아1동,5211360000;5211361100,18964,2324,4644
2056,전북특별자치도,전주시 덕진구,우아2동,5211361200,13620,1546,2831
2057,전북특별자치도,전주시 덕진구,송천1동,5211364100,64248,16285,6034
2058,전북특별자치도,전주시 덕진구,호성동,5211362000,18337,2950,4084
2059,전북특별자치도,전주시 덕진구,송천2동,5211364200,26268,4541,4658
2060,전북특별자치도,전주시 덕진구,혁신동,5211367000,35887,10587,2137
2061,전북특별자치도;전북특별자치도,전주시 덕진구;전주시 덕진구,조촌동;여의동,5211365000;5211366500,27874,4108,6030
2062,전북특별자치도,군산시,옥구읍,5213025000,2873,184,1334
2063,전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도,군산시;군산시;군산시;군산시;군산시;군산시;군산시;군산시;군산시,옥산면;회현면;임피면;서수면;대야면;개정면;성산면;나포면;옥도면,5213031000;5213032000;5213033000;5213034000;5213035000;5213036000;5213037000;5213038000;5213039000,26639,2295,10946
2064,전북특별자치도,군산시,옥서면,5213040000,2600,162,1150
2065,전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도,군산시;군산시;군산시;군산시,해신동;월명동;신풍동;삼학동,5213051500;5213053000;5213055000;5213056000,17619,1540,7251
2066,전북특별자치도;전북특별자치도,군산시;군산시,중앙동;흥남동,5213060500;5213064000,15382,1996,4368
2067,전북특별자치도,군산시,조촌동,5213065000,26248,5950,4002
2068,전북특별자치도,군산시,수송동,5213069000,53325,12183,6521
2069,전북특별자치도;전북특별자치도;전북특별자치도,군산시;군산시;군산시,경암동;구암동;개정동,5213066000;5213067000;5213068000,21753,2991,5449
2070,전북특별자치도,군산시,나운1동,5213070100,12881,1509,3290
2071,전북특별자치도,군산시,나운2동,5213070200,20899,3214,5004
2072,전북특별자치도,군산시,나운3동,5213070300,29968,4884,5138
2073,전북특별자치도;전북특별자치도,군산시;군산시,소룡동;미성동,5213071000;5213072000,26845,3017,5772
2074,전북특별자치도,익산시,함열읍,5214025000,6091,644,2330
2075,전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도,익산시;익산시;익산시;익산시;익산시;익산시;익산시;익산시;익산시,오산면;황등면;함라면;웅포면;성당면;용안면;낭산면;망성면;여산면,5214031000;5214032000;5214033000;5214034000;5214035000;5214036000;5214037000;5214038000;5214039000,29095,2255,12697
2076,전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도;전북특별자치도,익산시;익산시;익산시;익산시;익산시,금마면;왕궁면;춘포면;삼기면;용동면,5214040000;5214041000;5214042000;5214043000;5214044000,18227,1524,7152
